raw_idx,timestamp,log_key,content
779,2008-11-10 15:26:13,4,Receiving block blk_1321799290531408498 src: /10.251.126.255:43447 dest: /10.251.126.255:50010
780,2008-11-10 15:33:01,10,Verification succeeded for blk_-8507209254958698084
781,2008-11-10 15:39:17,3,Received block blk_-7716943410942322104 of size 67108864 from /10.251.126.5
782,2008-11-10 15:51:42,4,Receiving block blk_-6884056342993438262 src: /10.251.193.175:46638 dest: /10.251.193.175:50010
783,2008-11-10 16:01:00,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.5:50010 is added to blk_-4092973201423074374 size 67108864
784,2008-11-10 16:30:07,8,10.251.67.225:50010 Served block blk_5240632065631390212 to /10.251.67.225
785,2008-11-10 16:36:25,8,10.251.106.50:50010 Served block blk_-8907436477337775860 to /10.251.106.50
786,2008-11-10 16:39:45,9,10.251.30.101:50010:Got exception while serving blk_-5340885607150360719 to /10.251.30.101:
787,2008-11-10 17:03:22,9,10.251.195.33:50010:Got exception while serving blk_6702054389824523327 to /10.251.195.33:
788,2008-11-10 17:35:56,8,10.251.194.147:50010 Served block blk_7703498406755483188 to /10.251.111.209
789,2008-11-10 17:36:57,10,Verification succeeded for blk_2904134648927436267
790,2008-11-10 17:53:54,9,10.250.11.53:50010:Got exception while serving blk_-7125370327234065733 to /10.250.15.240:
791,2008-11-10 17:54:26,8,10.251.202.209:50010 Served block blk_-5086369325828333421 to /10.251.194.213
792,2008-11-10 17:58:18,9,10.250.10.223:50010:Got exception while serving blk_8478683141242372735 to /10.251.70.5:
793,2008-11-10 17:58:26,8,10.251.215.50:50010 Served block blk_668295516093167045 to /10.251.30.6
794,2008-11-10 17:59:34,9,10.251.107.50:50010:Got exception while serving blk_-4737948505610037427 to /10.251.75.79:
795,2008-11-10 18:32:00,10,Verification succeeded for blk_1584196996810164915
796,2008-11-10 19:03:33,10,Verification succeeded for blk_1150231966878829887
797,2008-11-10 19:14:03,9,10.250.14.196:50010:Got exception while serving blk_2967299761311489673 to /10.251.89.155:
798,2008-11-10 19:20:15,9,10.250.10.223:50010:Got exception while serving blk_9095955277706686312 to /10.250.5.161:
799,2008-11-10 19:33:34,9,10.251.39.179:50010:Got exception while serving blk_-8558281124275910849 to /10.251.30.134:
800,2008-11-10 19:35:51,8,10.251.71.97:50010 Served block blk_6552418180158772377 to /10.251.39.242
801,2008-11-10 19:41:59,9,10.251.26.8:50010:Got exception while serving blk_-3572295706132449090 to /10.251.111.130:
802,2008-11-10 19:45:44,8,10.251.202.209:50010 Served block blk_-1442905060580014339 to /10.251.202.209
803,2008-11-10 19:47:35,9,10.251.127.243:50010:Got exception while serving blk_7760079751081658559 to /10.251.215.70:
804,2008-11-10 19:55:00,8,10.251.39.179:50010 Served block blk_798664047382151445 to /10.251.39.179
805,2008-11-10 20:03:11,8,10.250.11.194:50010 Served block blk_8591104451552720112 to /10.250.11.194
806,2008-11-10 21:01:12,6,BLOCK* NameSystem.delete: blk_-531469051872229488 is added to invalidSet of 10.251.71.146:50010
807,2008-11-10 21:01:15,6,BLOCK* NameSystem.delete: blk_-4657423175636611807 is added to invalidSet of 10.251.193.175:50010
808,2008-11-10 21:01:15,6,BLOCK* NameSystem.delete: blk_-6117917602803602155 is added to invalidSet of 10.251.67.211:50010
809,2008-11-10 21:01:15,6,BLOCK* NameSystem.delete: blk_-7584542530081657301 is added to invalidSet of 10.250.10.223:50010
811,2008-11-10 21:01:18,6,BLOCK* NameSystem.delete: blk_-7285565997486715015 is added to invalidSet of 10.250.6.191:50010
810,2008-11-10 21:01:18,6,BLOCK* NameSystem.delete: blk_4640277741339926850 is added to invalidSet of 10.251.26.131:50010
812,2008-11-10 21:01:23,6,BLOCK* NameSystem.delete: blk_3652427357251545055 is added to invalidSet of 10.250.10.223:50010
813,2008-11-10 21:01:23,6,BLOCK* NameSystem.delete: blk_5163387277374142808 is added to invalidSet of 10.251.71.193:50010
814,2008-11-10 21:01:24,6,BLOCK* NameSystem.delete: blk_-1342669964196815853 is added to invalidSet of 10.250.17.225:50010
815,2008-11-10 21:01:25,6,BLOCK* NameSystem.delete: blk_-424018194735922479 is added to invalidSet of 10.251.42.84:50010
816,2008-11-10 21:01:26,6,BLOCK* NameSystem.delete: blk_-3754029959138975487 is added to invalidSet of 10.251.214.112:50010
817,2008-11-10 21:01:26,6,BLOCK* NameSystem.delete: blk_-4149539113118855204 is added to invalidSet of 10.251.71.16:50010
818,2008-11-10 21:01:26,6,BLOCK* NameSystem.delete: blk_5868517220927475394 is added to invalidSet of 10.251.67.113:50010
819,2008-11-10 21:01:27,6,BLOCK* NameSystem.delete: blk_6093858391888371854 is added to invalidSet of 10.251.42.207:50010
820,2008-11-10 21:01:28,6,BLOCK* NameSystem.delete: blk_7048740572660501729 is added to invalidSet of 10.251.107.98:50010
821,2008-11-10 21:01:29,6,BLOCK* NameSystem.delete: blk_-2025578204394955498 is added to invalidSet of 10.251.91.159:50010
822,2008-11-10 21:01:29,6,BLOCK* NameSystem.delete: blk_-795209964982424254 is added to invalidSet of 10.251.107.227:50010
823,2008-11-10 21:01:31,6,BLOCK* NameSystem.delete: blk_7606019272539977822 is added to invalidSet of 10.251.67.211:50010
824,2008-11-10 21:01:32,6,BLOCK* NameSystem.delete: blk_1960893136630391966 is added to invalidSet of 10.251.39.144:50010
825,2008-11-10 21:01:42,6,BLOCK* NameSystem.delete: blk_-8632488927959646482 is added to invalidSet of 10.251.39.64:50010
826,2008-11-10 21:01:44,6,BLOCK* NameSystem.delete: blk_1302893891174665780 is added to invalidSet of 10.251.214.225:50010
827,2008-11-10 21:01:45,6,BLOCK* NameSystem.delete: blk_-490230821467544285 is added to invalidSet of 10.250.10.6:50010
828,2008-11-10 21:01:46,6,BLOCK* NameSystem.delete: blk_4713968111267226537 is added to invalidSet of 10.251.70.5:50010
829,2008-11-10 21:01:46,6,BLOCK* NameSystem.delete: blk_7473411975130090672 is added to invalidSet of 10.251.75.143:50010
830,2008-11-10 21:01:47,6,BLOCK* NameSystem.delete: blk_753559000954836892 is added to invalidSet of 10.251.30.101:50010
831,2008-11-10 21:01:47,6,BLOCK* NameSystem.delete: blk_9085898147979939648 is added to invalidSet of 10.251.67.225:50010
832,2008-11-10 21:01:48,6,BLOCK* NameSystem.delete: blk_-5403209762224435166 is added to invalidSet of 10.251.125.193:50010
833,2008-11-10 21:01:49,6,BLOCK* NameSystem.delete: blk_-6932221506331060207 is added to invalidSet of 10.251.74.79:50010
834,2008-11-10 21:01:49,6,BLOCK* NameSystem.delete: blk_-7693277678281547790 is added to invalidSet of 10.251.30.6:50010
835,2008-11-10 21:01:51,6,BLOCK* NameSystem.delete: blk_3792448673967861371 is added to invalidSet of 10.251.89.155:50010
836,2008-11-10 21:01:51,6,BLOCK* NameSystem.delete: blk_5496448884081025648 is added to invalidSet of 10.251.123.195:50010
837,2008-11-10 21:01:53,6,BLOCK* NameSystem.delete: blk_1102735311308675356 is added to invalidSet of 10.251.71.97:50010
838,2008-11-10 21:01:53,6,BLOCK* NameSystem.delete: blk_7094265091490664593 is added to invalidSet of 10.251.71.68:50010
839,2008-11-10 21:01:57,6,BLOCK* NameSystem.delete: blk_-1271403908410292619 is added to invalidSet of 10.251.43.147:50010
841,2008-11-10 21:02:01,6,BLOCK* NameSystem.delete: blk_-9220604860626391374 is added to invalidSet of 10.251.30.179:50010
840,2008-11-10 21:02:01,6,BLOCK* NameSystem.delete: blk_-2439225174716664723 is added to invalidSet of 10.251.42.207:50010
842,2008-11-10 21:02:10,8,10.250.15.101:50010 Served block blk_-2557432794238860908 to /10.251.74.134
843,2008-11-10 21:02:43,3,Received block blk_-8214089520956286311 of size 67108864 from /10.251.26.131
844,2008-11-10 21:02:52,5,Deleting block blk_-8949548167466276130 file /mnt/hadoop/dfs/data/current/subdir2/blk_-8949548167466276130
845,2008-11-10 21:02:55,4,Receiving block blk_-4831379247767940447 src: /10.251.65.237:42885 dest: /10.251.65.237:50010
846,2008-11-10 21:02:59,5,Deleting block blk_-7548149518969960333 file /mnt/hadoop/dfs/data/current/subdir8/blk_-7548149518969960333
847,2008-11-10 21:03:08,5,Deleting block blk_-7353572928777348242 file /mnt/hadoop/dfs/data/current/subdir22/blk_-7353572928777348242
848,2008-11-10 21:03:30,5,Deleting block blk_7206839389762980382 file /mnt/hadoop/dfs/data/current/subdir61/blk_7206839389762980382
849,2008-11-10 21:03:39,5,Deleting block blk_-9171803179611497035 file /mnt/hadoop/dfs/data/current/subdir35/blk_-9171803179611497035
850,2008-11-10 21:03:54,5,Deleting block blk_-4598246018559857954 file /mnt/hadoop/dfs/data/current/subdir34/blk_-4598246018559857954
851,2008-11-10 21:03:54,5,Deleting block blk_-6901909114834172466 file /mnt/hadoop/dfs/data/current/subdir57/blk_-6901909114834172466
852,2008-11-10 21:04:01,5,Deleting block blk_-6075803209168884005 file /mnt/hadoop/dfs/data/current/subdir31/blk_-6075803209168884005
853,2008-11-10 21:04:01,5,Deleting block blk_-8617088607862430908 file /mnt/hadoop/dfs/data/current/subdir53/blk_-8617088607862430908
854,2008-11-10 21:04:03,4,Receiving block blk_7347539858784653625 src: /10.250.11.194:46600 dest: /10.250.11.194:50010
855,2008-11-10 21:04:04,5,Deleting block blk_7855353385462032387 file /mnt/hadoop/dfs/data/current/subdir41/blk_7855353385462032387
856,2008-11-10 21:04:13,5,Deleting block blk_3733339790842827121 file /mnt/hadoop/dfs/data/current/subdir42/blk_3733339790842827121
857,2008-11-10 21:04:17,5,Deleting block blk_-9017308542351369260 file /mnt/hadoop/dfs/data/current/subdir14/blk_-9017308542351369260
858,2008-11-10 21:04:22,3,Received block blk_-3734839878416656496 of size 67108864 from /10.251.66.102
859,2008-11-10 21:04:23,5,Deleting block blk_-8360774680830158225 file /mnt/hadoop/dfs/data/current/subdir31/blk_-8360774680830158225
860,2008-11-10 21:04:25,5,Deleting block blk_-6942784423611603919 file /mnt/hadoop/dfs/data/current/subdir38/blk_-6942784423611603919
861,2008-11-10 21:04:27,5,Deleting block blk_-5603192027616633151 file /mnt/hadoop/dfs/data/current/subdir34/blk_-5603192027616633151
862,2008-11-10 21:04:42,5,Deleting block blk_-7854501109698465657 file /mnt/hadoop/dfs/data/current/subdir34/blk_-7854501109698465657
863,2008-11-10 21:04:49,5,Deleting block blk_-4551689611865410817 file /mnt/hadoop/dfs/data/current/blk_-4551689611865410817
864,2008-11-10 21:04:50,5,Deleting block blk_-1750007847201154657 file /mnt/hadoop/dfs/data/current/subdir1/blk_-1750007847201154657
865,2008-11-10 21:05:02,5,Deleting block blk_-3564493590065542578 file /mnt/hadoop/dfs/data/current/subdir55/blk_-3564493590065542578
866,2008-11-10 21:05:09,5,Deleting block blk_-2929627680703662712 file /mnt/hadoop/dfs/data/current/subdir32/blk_-2929627680703662712
867,2008-11-10 21:05:10,5,Deleting block blk_2708206493147801743 file /mnt/hadoop/dfs/data/current/subdir15/blk_2708206493147801743
868,2008-11-10 21:05:11,5,Deleting block blk_-4110699195744660699 file /mnt/hadoop/dfs/data/current/subdir34/blk_-4110699195744660699
869,2008-11-10 21:05:12,5,Deleting block blk_7721951162137927252 file /mnt/hadoop/dfs/data/current/subdir52/blk_7721951162137927252
870,2008-11-10 21:05:15,5,Deleting block blk_-1535908830476495455 file /mnt/hadoop/dfs/data/current/subdir10/blk_-1535908830476495455
871,2008-11-10 21:05:16,5,Deleting block blk_1184972950286241114 file /mnt/hadoop/dfs/data/current/subdir39/blk_1184972950286241114
872,2008-11-10 21:05:17,5,Deleting block blk_-3396836569886642130 file /mnt/hadoop/dfs/data/current/subdir32/blk_-3396836569886642130
873,2008-11-10 21:05:32,5,Deleting block blk_22457656256024207 file /mnt/hadoop/dfs/data/current/subdir33/blk_22457656256024207
874,2008-11-10 21:05:34,5,Deleting block blk_5905689738251144455 file /mnt/hadoop/dfs/data/current/blk_5905689738251144455
875,2008-11-10 21:05:37,5,Deleting block blk_-2210703755506918304 file /mnt/hadoop/dfs/data/current/subdir26/blk_-2210703755506918304
876,2008-11-10 21:05:40,5,Deleting block blk_773599351835388127 file /mnt/hadoop/dfs/data/current/subdir60/blk_773599351835388127
877,2008-11-10 21:05:40,5,Deleting block blk_3921292580505776296 file /mnt/hadoop/dfs/data/current/subdir57/blk_3921292580505776296
878,2008-11-10 21:05:42,5,Deleting block blk_4162832865986721185 file /mnt/hadoop/dfs/data/current/subdir4/blk_4162832865986721185
879,2008-11-10 21:05:45,5,Deleting block blk_2156262111024914941 file /mnt/hadoop/dfs/data/current/subdir14/blk_2156262111024914941
880,2008-11-10 21:05:48,5,Deleting block blk_4658551441818960395 file /mnt/hadoop/dfs/data/current/subdir19/blk_4658551441818960395
881,2008-11-10 21:05:49,5,Deleting block blk_3076992299328673559 file /mnt/hadoop/dfs/data/current/subdir54/blk_3076992299328673559
882,2008-11-10 21:05:49,5,Deleting block blk_6085442148007558065 file /mnt/hadoop/dfs/data/current/subdir63/blk_6085442148007558065
883,2008-11-10 21:05:55,5,Deleting block blk_1746384029810476219 file /mnt/hadoop/dfs/data/current/subdir18/blk_1746384029810476219
884,2008-11-10 21:05:55,5,Deleting block blk_4939101994162863442 file /mnt/hadoop/dfs/data/current/subdir24/blk_4939101994162863442
885,2008-11-10 21:05:58,5,Deleting block blk_1144571179430079218 file /mnt/hadoop/dfs/data/current/subdir33/blk_1144571179430079218
886,2008-11-10 21:05:58,5,Deleting block blk_8693774866554287286 file /mnt/hadoop/dfs/data/current/subdir55/blk_8693774866554287286
887,2008-11-10 21:06:00,5,Deleting block blk_6695517786834913217 file /mnt/hadoop/dfs/data/current/subdir15/blk_6695517786834913217
888,2008-11-10 21:06:01,5,Deleting block blk_70980361971054326 file /mnt/hadoop/dfs/data/current/subdir27/blk_70980361971054326
889,2008-11-10 21:06:08,5,Deleting block blk_6499414220139660338 file /mnt/hadoop/dfs/data/current/subdir59/blk_6499414220139660338
890,2008-11-10 21:06:20,5,Deleting block blk_8598135237831029828 file /mnt/hadoop/dfs/data/current/subdir59/blk_8598135237831029828
891,2008-11-10 21:06:40,5,Deleting block blk_7108974241330205218 file /mnt/hadoop/dfs/data/current/subdir22/blk_7108974241330205218
892,2008-11-10 21:07:04,5,Deleting block blk_8929806114713265094 file /mnt/hadoop/dfs/data/current/subdir1/blk_8929806114713265094
893,2008-11-10 21:07:10,5,Deleting block blk_6445339027653789144 file /mnt/hadoop/dfs/data/current/subdir16/blk_6445339027653789144
894,2008-11-10 21:07:21,4,Receiving block blk_3235988328669699941 src: /10.251.199.159:43276 dest: /10.251.199.159:50010
895,2008-11-10 21:07:37,5,Deleting block blk_8699831307500970779 file /mnt/hadoop/dfs/data/current/subdir54/blk_8699831307500970779
896,2008-11-10 21:07:53,5,Deleting block blk_3221204570666147236 file /mnt/hadoop/dfs/data/current/subdir34/blk_3221204570666147236
897,2008-11-10 21:08:32,4,Receiving block blk_-5808893254440551816 src: /10.250.11.194:53256 dest: /10.250.11.194:50010
898,2008-11-10 21:08:37,2,PacketResponder 1 for block blk_3940282600163903101 terminating
899,2008-11-10 21:10:21,4,Receiving block blk_4233013542759682998 src: /10.251.109.209:48041 dest: /10.251.109.209:50010
900,2008-11-10 21:10:30,5,Deleting block blk_7360639743953947587 file /mnt/hadoop/dfs/data/current/subdir35/blk_7360639743953947587
901,2008-11-10 21:11:08,3,Received block blk_4182287230523664560 of size 67108864 from /10.251.111.130
902,2008-11-10 21:11:09,4,Receiving block blk_995094303184954394 src: /10.251.91.84:35590 dest: /10.251.91.84:50010
903,2008-11-10 21:11:22,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_3585424189730250601 size 67108864
904,2008-11-10 21:11:31,2,PacketResponder 1 for block blk_-5680441982827916621 terminating
905,2008-11-10 21:13:23,2,PacketResponder 0 for block blk_2089955821703690032 terminating
906,2008-11-10 21:13:55,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.10:50010 is added to blk_1151012386083696649 size 67108864
907,2008-11-10 21:13:58,4,Receiving block blk_4149909442914612270 src: /10.251.195.33:55490 dest: /10.251.195.33:50010
908,2008-11-10 21:14:10,2,PacketResponder 0 for block blk_2282833575688432184 terminating
909,2008-11-10 21:15:04,3,Received block blk_3960527526103274525 of size 67108864 from /10.251.30.134
910,2008-11-10 21:15:23,4,Receiving block blk_-852118157909078164 src: /10.251.30.101:57254 dest: /10.251.30.101:50010
911,2008-11-10 21:15:41,14,10.250.15.198:50010 Starting thread to transfer block blk_4292382298896622412 to 10.250.15.240:50010
912,2008-11-10 21:17:37,3,Received block blk_-185994527242886002 of size 3552954 from /10.251.39.160
913,2008-11-10 21:18:45,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.188:50010 is added to blk_8761786041973172187 size 67108864
914,2008-11-10 21:19:26,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.211:50010 is added to blk_-5471660287004025096 size 67108864
915,2008-11-10 21:20:39,2,PacketResponder 1 for block blk_3755116621101133849 terminating
916,2008-11-10 21:20:51,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_-5542336029922582303 size 67108864
917,2008-11-10 21:21:11,2,PacketResponder 0 for block blk_165707910410871749 terminating
918,2008-11-10 21:21:39,2,PacketResponder 0 for block blk_2957756905007569214 terminating
919,2008-11-10 21:22:21,2,PacketResponder 1 for block blk_4884219613602801814 terminating
920,2008-11-10 21:22:34,3,Received block blk_6698851413708497072 of size 67108864 from /10.251.74.134
921,2008-11-10 21:22:49,3,Received block blk_6730979070070986233 of size 67108864 from /10.251.90.239
922,2008-11-10 21:22:58,5,Deleting block blk_-468830939205980722 file /mnt/hadoop/dfs/data/current/subdir10/blk_-468830939205980722
